LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:03.534530
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:03.534530
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:04.040715
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:04.040715
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:04.563050
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:04.563050
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:05.071122
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:05.071122
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:05.577191
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:05.577191
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:06.079709
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:06.079709
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:06.585347
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:06.585347
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:07.082421
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:07.082421
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:07.580062
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:07.580062
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:08.077745
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:08.077745
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:08.574459
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:08.574459
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:09.078952
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:09.078952
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:11.213643
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:11.213643
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:11.717825
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:11.717825
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:12.218068
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:12.218068
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:12.720400
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:12.720400
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:13.219488
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:13.219488
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:13.721548
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:13.721548
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:14.227627
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:14.227627
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:14.728128
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:14.728128
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:15.224536
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:15.224536
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:15.728631
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:15.728631
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:16.239747
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:16.239747
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:16.749993
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:16.749993
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:17.371715
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:17.371715
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:17.882595
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:17.882595
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:18.382847
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:18.382847
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:18.893343
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:18.893343
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:19.399722
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:19.399722
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:19.905719
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:19.905719
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:20.420521
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:20.420521
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:22.769971
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:22.769971
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:23.255765
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:23.255765
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:23.741352
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:23.741352
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:24.229278
